Ma_Don_Vi,Ten_Don_Vi,SBD,Mon_Thi,Diem_Viet,Diem_Nghe,Diem_Doc,Diem_Noi,Tong_Diem,Giai,Lop,Truong
11,ĐẮK LẮK,11.02.05,Vật lí,,,,,13.250,K.Khích,12,THPT chuyên Lương Văn Chánh
11,ĐẮK LẮK,11.02.01,Vật lí,,,,,17.500,Ba,12,THPT Chuyên Nguyễn Du
11,ĐẮK LẮK,11.02.16,Vật lí,,,,,17.000,Ba,12,THPT Chuyên Nguyễn Du
11,ĐẮK LẮK,11.02.17,Vật lí,,,,,18.750,Nhì,12,THCS và THPT Đông Du
11,ĐẮK LẮK,11.02.19,Vật lí,,,,,16.000,Ba,12,THPT Chuyên Nguyễn Du
11,ĐẮK LẮK,11.03.01,Hoá học,,,,,22.250,Ba,12,THPT Chuyên Nguyễn Du
11,ĐẮK LẮK,11.03.14,Hoá học,,,,,23.875,Nhì,12,THPT Chuyên Nguyễn Du
11,ĐẮK LẮK,11.03.16,Hoá học,,,,,29.250,Nhất,12,THPT Chuyên Nguyễn Du
11,ĐẮK LẮK,11.03.19,Hoá học,,,,,16.875,K.Khích,12,THPT Chuyên Nguyễn Du
11,ĐẮK LẮK,11.03.02,Hoá học,,,,,23.375,Nhì,11,THPT Chuyên Nguyễn Du
11,ĐẮK LẮK,11.03.07,Hoá học,,,,,22.250,Ba,12,THPT chuyên Lương Văn Chánh
11,ĐẮK LẮK,11.03.17,Hoá học,,,,,16.375,K.Khích,11,THPT Chuyên Nguyễn Du
11,ĐẮK LẮK,11.03.12,Hoá học,,,,,17.000,K.Khích,12,THPT Chuyên Nguyễn Du
11,ĐẮK LẮK,11.03.18,Hoá học,,,,,16.875,K.Khích,12,THPT chuyên Lương Văn Chánh
11,ĐẮK LẮK,11.03.04,Hoá học,,,,,17.625,K.Khích,12,THPT chuyên Lương Văn Chánh
11,ĐẮK LẮK,11.03.15,Hoá học,,,,,15.500,K.Khích,11,THPT chuyên Lương Văn Chánh
11,ĐẮK LẮK,11.03.10,Hoá học,,,,,17.250,K.Khích,12,THCS và THPT Đông Du
11,ĐẮK LẮK,11.03.03,Hoá học,,,,,17.500,K.Khích,11,THPT Chuyên Nguyễn Du
11,ĐẮK LẮK,11.03.11,Hoá học,,,,,17.875,K.Khích,11,THPT Chuyên Nguyễn Du
11,ĐẮK LẮK,11.03.06,Hoá học,,,,,22.500,Nhì,12,THPT Trần Quốc Tuấn
11,ĐẮK LẮK,11.03.13,Hoá học,,,,,24.375,Nhì,12,THPT chuyên Lương Văn Chánh
11,ĐẮK LẮK,11.04.04,Sinh học,,,,,24.500,Nhì,11,THPT chuyên Lương Văn Chánh
11,ĐẮK LẮK,11.04.08,Sinh học,,,,,19.000,K.Khích,12,THPT Chuyên Nguyễn Du
11,ĐẮK LẮK,11.04.02,Sinh học,,,,,19.250,K.Khích,11,THPT chuyên Lương Văn Chánh
11,ĐẮK LẮK,11.04.17,Sinh học,,,,,20.250,K.Khích,11,THPT Chuyên Nguyễn Du
11,ĐẮK LẮK,11.04.14,Sinh học,,,,,18.500,K.Khích,11,THPT chuyên Lương Văn Chánh
11,ĐẮK LẮK,11.04.20,Sinh học,,,,,18.750,K.Khích,11,THPT chuyên Lương Văn Chánh
11,ĐẮK LẮK,11.04.05,Sinh học,,,,,19.250,K.Khích,11,THPT Chuyên Nguyễn Du
11,ĐẮK LẮK,11.04.11,Sinh học,,,,,18.000,K.Khích,12,THPT Chuyên Nguyễn Du
11,ĐẮK LẮK,11.04.15,Sinh học,,,,,22.250,Ba,12,THPT Chuyên Nguyễn Du
11,ĐẮK LẮK,11.05.15,Tin học,,,,,20.530,Nhì,11,THPT Chuyên Nguyễn Du
11,ĐẮK LẮK,11.05.07,Tin học,,,,,24.180,Nhì,12,THPT Chuyên Nguyễn Du
11,ĐẮK LẮK,11.05.01,Tin học,,,,,14.800,K.Khích,11,THPT Chuyên Nguyễn Du
11,ĐẮK LẮK,11.05.14,Tin học,,,,,16.257,K.Khích,12,THPT Chuyên Nguyễn Du
11,ĐẮK LẮK,11.05.02,Tin học,,,,,13.710,K.Khích,11,THPT Lê Lợi
11,ĐẮK LẮK,11.05.04,Tin học,,,,,15.770,K.Khích,11,THPT chuyên Lương Văn Chánh
11,ĐẮK LẮK,11.05.13,Tin học,,,,,15.700,K.Khích,11,THPT Chuyên Nguyễn Du
11,ĐẮK LẮK,11.05.20,Tin học,,,,,15.748,K.Khích,11,THPT Chuyên Nguyễn Du
11,ĐẮK LẮK,11.05.10,Tin học,,,,,24.860,Nhì,12,THPT chuyên Lương Văn Chánh
11,ĐẮK LẮK,11.05.11,Tin học,,,,,16.255,K.Khích,12,THPT chuyên Lương Văn Chánh
11,ĐẮK LẮK,11.05.05,Tin học,,,,,17.660,Ba,12,THPT Chuyên Nguyễn Du
11,ĐẮK LẮK,11.05.12,Tin học,,,,,23.920,Nhì,12,THPT Chuyên Nguyễn Du
11,ĐẮK LẮK,11.06.14,Ngữ văn,,,,,13.000,Ba,12,THPT Chuyên Nguyễn Du
11,ĐẮK LẮK,11.06.06,Ngữ văn,,,,,13.000,Ba,12,THPT Chuyên Nguyễn Du
11,ĐẮK LẮK,11.06.02,Ngữ văn,,,,,12.500,K.Khích,12,THPT chuyên Lương Văn Chánh
11,ĐẮK LẮK,11.06.15,Ngữ văn,,,,,12.750,Ba,11,THPT Chuyên Nguyễn Du
11,ĐẮK LẮK,11.06.16,Ngữ văn,,,,,12.750,Ba,12,THPT Chuyên Nguyễn Du
11,ĐẮK LẮK,11.06.17,Ngữ văn,,,,,12.750,Ba,12,THPT Chuyên Nguyễn Du
11,ĐẮK LẮK,11.06.09,Ngữ văn,,,,,13.000,Ba,11,THPT chuyên Lương Văn Chánh
11,ĐẮK LẮK,11.06.07,Ngữ văn,,,,,13.000,Ba,12,THPT chuyên Lương Văn Chánh
11,ĐẮK LẮK,11.06.04,Ngữ văn,,,,,13.500,Nhì,12,THPT chuyên Lương Văn Chánh
11,ĐẮK LẮK,11.06.12,Ngữ văn,,,,,12.750,Ba,11,THPT Chuyên Nguyễn Du
11,ĐẮK LẮK,11.06.11,Ngữ văn,,,,,12.250,K.Khích,11,THCS và THPT Đông Du
11,ĐẮK LẮK,11.06.03,Ngữ văn,,,,,12.750,Ba,11,THPT Chuyên Nguyễn Du
11,ĐẮK LẮK,11.06.18,Ngữ văn,,,,,13.000,Ba,11,THCS và THPT Đông Du
11,ĐẮK LẮK,11.06.19,Ngữ văn,,,,,13.500,Nhì,12,THPT Chuyên Nguyễn Du
11,ĐẮK LẮK,11.06.20,Ngữ văn,,,,,14.000,Nhì,12,THPT Cư M'gar
11,ĐẮK LẮK,11.06.08,Ngữ văn,,,,,12.250,K.Khích,12,THPT chuyên Lương Văn Chánh
11,ĐẮK LẮK,11.06.05,Ngữ văn,,,,,13.750,Nhì,12,THPT Chuyên Nguyễn Du
11,ĐẮK LẮK,11.06.10,Ngữ văn,,,,,12.500,K.Khích,12,THPT Chuyên Nguyễn Du
11,ĐẮK LẮK,11.07.04,Lịch sử,,,,,15.750,Ba,12,THPT Chuyên Nguyễn Du
11,ĐẮK LẮK,11.07.19,Lịch sử,,,,,14.750,K.Khích,12,THPT số 1 Ngô Gia Tự
11,ĐẮK LẮK,11.07.03,Lịch sử,,,,,14.250,K.Khích,11,THPT số 1 Nguyễn Thái Bình
11,ĐẮK LẮK,11.07.16,Lịch sử,,,,,14.500,K.Khích,11,THPT Chuyên Nguyễn Du
11,ĐẮK LẮK,11.07.06,Lịch sử,,,,,15.000,K.Khích,11,THPT Chuyên Nguyễn Du
11,ĐẮK LẮK,11.07.07,Lịch sử,,,,,14.250,K.Khích,12,THPT Chuyên Nguyễn Du
11,ĐẮK LẮK,11.07.15,Lịch sử,,,,,15.500,Ba,11,THPT Chuyên Nguyễn Du
11,ĐẮK LẮK,11.07.13,Lịch sử,,,,,14.750,K.Khích,12,THPT Chuyên Nguyễn Du
11,ĐẮK LẮK,11.07.10,Lịch sử,,,,,17.250,Nhì,12,THPT Võ Nguyên Giáp
11,ĐẮK LẮK,11.07.12,Lịch sử,,,,,17.250,Nhì,12,THPT Trần Suyền
11,ĐẮK LẮK,11.07.18,Lịch sử,,,,,15.500,Ba,12,THPT Trần Suyền
11,ĐẮK LẮK,11.07.09,Lịch sử,,,,,15.000,K.Khích,12,THPT Phạm Văn Đồng
11,ĐẮK LẮK,11.07.01,Lịch sử,,,,,17.500,Nhất,12,THPT Chuyên Nguyễn Du
11,ĐẮK LẮK,11.07.17,Lịch sử,,,,,17.000,Nhì,12,THPT Chuyên Nguyễn Du
11,ĐẮK LẮK,11.08.13,Địa lí,,,,,15.250,Nhì,12,THPT Chuyên Nguyễn Du
11,ĐẮK LẮK,11.08.16,Địa lí,,,,,15.000,Ba,12,THPT Chuyên Nguyễn Du
11,ĐẮK LẮK,11.08.10,Địa lí,,,,,13.250,K.Khích,12,THPT Chuyên Nguyễn Du
11,ĐẮK LẮK,11.08.20,Địa lí,,,,,14.500,Ba,12,THPT số 1 Ngô Gia Tự
11,ĐẮK LẮK,11.08.03,Địa lí,,,,,13.000,K.Khích,12,PTDTNT THPT Đam San
11,ĐẮK LẮK,11.08.18,Địa lí,,,,,14.750,Ba,12,THPT Chuyên Nguyễn Du
11,ĐẮK LẮK,11.09.18,Tiếng Anh,3.50,3.70,4.80,1.30,13.300,K.Khích,THPT Chuyên Nguyễn Du
11,ĐẮK LẮK,11.09.19,Tiếng Anh,3.50,2.90,4.90,1.50,12.800,K.Khích,THPT chuyên Lương Văn Chánh
11,ĐẮK LẮK,11.09.12,Tiếng Anh,3.30,2.80,5.70,1.50,13.300,K.Khích,THPT Trần Phú
11,ĐẮK LẮK,11.09.13,Tiếng Anh,3.80,2.70,5.90,1.60,14.000,Ba,THPT Chuyên Nguyễn Du
11,ĐẮK LẮK,11.09.01,Tiếng Anh,3.60,3.80,4.80,1.10,13.300,K.Khích,THCS và THPT Đông Du
11,ĐẮK LẮK,11.09.09,Tiếng Anh,3.20,3.20,5.40,1.70,13.500,K.Khích,THPT chuyên Lương Văn Chánh
11,ĐẮK LẮK,11.09.10,Tiếng Anh,3.60,4,5.60,1.20,14.400,Ba,THPT chuyên Lương Văn Chánh
11,ĐẮK LẮK,11.09.16,Tiếng Anh,3.30,4,4.80,1.50,13.600,K.Khích,THPT chuyên Lương Văn Chánh
11,ĐẮK LẮK,11.09.05,Tiếng Anh,3.50,3.20,5,1.20,12.900,K.Khích,THPT chuyên Lương Văn Chánh
11,ĐẮK LẮK,11.09.15,Tiếng Anh,3.90,3.90,5.20,1,14.000,Ba,THPT Chuyên Nguyễn Du
11,ĐẮK LẮK,11.11.04,Tiếng Pháp,6.50,2.50,3.90,1.7,14.600,Nhì,THPT Chuyên Nguyễn Du
11,ĐẮK LẮK,11.11.05,Tiếng Pháp,5.10,2.25,2.60,1.4,11.350,K.Khích,THPT Chuyên Nguyễn Du
11,ĐẮK LẮK,11.11.06,Tiếng Pháp,4.35,2.25,2.90,1.75,11.250,K.Khích,THPT Chuyên Nguyễn Du
18,Khánh Hòa,18.01.12,Toán,,,,,16.000,K.Khích,11,THPT chuyên Lê Quý Đôn-Nam Nha Trang
18,Khánh Hòa,18.01.18,Toán,,,,,20.500,Ba,12,THPT chuyên Lê Quý Đôn-Nam Nha Trang
18,Khánh Hòa,18.01.19,Toán,,,,,17.500,K.Khích,12,THPT chuyên Lê Quý Đôn-Nam Nha Trang
18,Khánh Hòa,18.01.13,Toán,,,,,14.500,K.Khích,12,THPT chuyên Lê Quý Đôn-Đông Hải
18,Khánh Hòa,18.01.10,Toán,,,,,16.000,K.Khích,12,THPT chuyên Lê Quý Đôn-Đông Hải
18,Khánh Hòa,18.01.03,Toán,,,,,20.500,Ba,12,THPT chuyên Lê Quý Đôn-Nam Nha Trang
18,Khánh Hòa,18.01.14,Toán,,,,,18.000,Ba,12,THPT chuyên Lê Quý Đôn-Nam Nha Trang
18,Khánh Hòa,18.01.04,Toán,,,,,14.500,K.Khích,12,THPT chuyên Lê Quý Đôn-Đông Hải
18,Khánh Hòa,18.01.05,Toán,,,,,14.000,K.Khích,11,THPT chuyên Lê Quý Đôn-Nam Nha Trang
18,Khánh Hòa,18.02.17,Vật lí,,,,,14.750,Ba,12,THPT chuyên Lê Quý Đôn-Nam Nha Trang
18,Khánh Hòa,18.02.16,Vật lí,,,,,13.000,K.Khích,12,THPT chuyên Lê Quý Đôn-Nam Nha Trang
18,Khánh Hòa,18.02.15,Vật lí,,,,,14.500,K.Khích,12,THPT chuyên Lê Quý Đôn-Đông Hải
18,Khánh Hòa,18.02.09,Vật lí,,,,,12.000,K.Khích,12,THPT chuyên Lê Quý Đôn-Nam Nha Trang
18,Khánh Hòa,18.02.12,Vật lí,,,,,12.250,K.Khích,12,THPT chuyên Lê Quý Đôn-Nam Nha Trang
18,Khánh Hòa,18.02.18,Vật lí,,,,,11.250,K.Khích,12,THPT chuyên Lê Quý Đôn-Nam Nha Trang
18,Khánh Hòa,18.02.06,Vật lí,,,,,15.750,Ba,11,THPT chuyên Lê Quý Đôn-Nam Nha Trang
18,Khánh Hòa,18.02.07,Vật lí,,,,,12.000,K.Khích,11,THPT chuyên Lê Quý Đôn-Nam Nha Trang
18,Khánh Hòa,18.03.20,Hóa học,,,,,19.375,Ba,11,THPT chuyên Lê Quý Đôn-Nam Nha Trang
18,Khánh Hòa,18.03.16,Hóa học,,,,,26.875,Nhì,12,THPT chuyên Lê Quý Đôn-Nam Nha Trang
18,Khánh Hòa,18.03.05,Hóa học,,,,,17.250,K.Khích,12,THPT An Phước
18,Khánh Hòa,18.03.13,Hóa học,,,,,15.500,K.Khích,11,THPT chuyên Lê Quý Đôn-Nam Nha Trang
18,Khánh Hòa,18.03.08,Hóa học,,,,,15.875,K.Khích,11,THPT chuyên Lê Quý Đôn-Nam Nha Trang
18,Khánh Hòa,18.03.14,Hóa học,,,,,14.750,K.Khích,11,THPT chuyên Lê Quý Đôn-Đông Hải
18,Khánh Hòa,18.04.15,Sinh học,,,,,21.000,Ba,12,THPT chuyên Lê Quý Đôn-Nam Nha Trang
18,Khánh Hòa,18.04.09,Sinh học,,,,,22.750,Nhì,12,THPT chuyên Lê Quý Đôn-Nam Nha Trang
18,Khánh Hòa,18.04.07,Sinh học,,,,,19.500,K.Khích,11,THPT chuyên Lê Quý Đôn-Nam Nha Trang
18,Khánh Hòa,18.04.03,Sinh học,,,,,21.000,Ba,12,THPT chuyên Lê Quý Đôn-Nam Nha Trang
18,Khánh Hòa,18.04.08,Sinh học,,,,,19.250,K.Khích,11,THPT chuyên Lê Quý Đôn-Đông Hải
18,Khánh Hòa,18.05.04,Tin học,,,,,12.437,K.Khích,12,THPT chuyên Lê Quý Đôn-Nam Nha Trang
18,Khánh Hòa,18.05.08,Tin học,,,,,17.870,Ba,11,THPT chuyên Lê Quý Đôn-Đông Hải
18,Khánh Hòa,18.05.02,Tin học,,,,,16.960,Ba,11,THPT chuyên Lê Quý Đôn-Nam Nha Trang
18,Khánh Hòa,18.05.15,Tin học,,,,,15.780,K.Khích,10,THPT chuyên Lê Quý Đôn-Đông Hải
18,Khánh Hòa,18.05.13,Tin học,,,,,13.970,K.Khích,10,THPT chuyên Lê Quý Đôn-Đông Hải
18,Khánh Hòa,18.05.17,Tin học,,,,,14.920,K.Khích,12,THPT chuyên Lê Quý Đôn-Đông Hải
18,Khánh Hòa,18.05.06,Tin học,,,,,14.686,K.Khích,12,THPT chuyên Lê Quý Đôn-Nam Nha Trang
18,Khánh Hòa,18.05.19,Tin học,,,,,12.660,K.Khích,12,THPT chuyên Lê Quý Đôn-Đông Hải
18,Khánh Hòa,18.05.09,Tin học,,,,,13.810,K.Khích,12,THPT chuyên Lê Quý Đôn-Nam Nha Trang
18,Khánh Hòa,18.06.04,Ngữ văn,,,,,13.500,Nhì,12,THPT chuyên Lê Quý Đôn-Nam Nha Trang
18,Khánh Hòa,18.06.05,Ngữ văn,,,,,14.000,Nhì,12,THPT chuyên Lê Quý Đôn-Nam Nha Trang
18,Khánh Hòa,18.06.19,Ngữ văn,,,,,12.750,Ba,12,THPT chuyên Lê Quý Đôn-Nam Nha Trang
18,Khánh Hòa,18.06.20,Ngữ văn,,,,,12.500,K.Khích,11,THPT chuyên Lê Quý Đôn-Nam Nha Trang
18,Khánh Hòa,18.06.14,Ngữ văn,,,,,12.750,Ba,11,THPT chuyên Lê Quý Đôn-Nam Nha Trang
18,Khánh Hòa,18.06.11,Ngữ văn,,,,,12.500,K.Khích,12,THPT chuyên Lê Quý Đôn-Nam Nha Trang
18,Khánh Hòa,18.06.16,Ngữ văn,,,,,13.500,Nhì,12,THPT chuyên Lê Quý Đôn-Đông Hải
18,Khánh Hòa,18.06.07,Ngữ văn,,,,,12.500,K.Khích,12,THPT Lý Tự Trọng
18,Khánh Hòa,18.06.12,Ngữ văn,,,,,12.500,K.Khích,12,THPT Lý Tự Trọng
18,Khánh Hòa,18.06.01,Ngữ văn,,,,,12.500,K.Khích,10,THPT chuyên Lê Quý Đôn-Đông Hải
18,Khánh Hòa,18.06.08,Ngữ văn,,,,,12.500,K.Khích,11,THPT chuyên Lê Quý Đôn-Đông Hải
18,Khánh Hòa,18.06.18,Ngữ văn,,,,,13.000,Ba,12,THPT chuyên Lê Quý Đôn-Đông Hải
18,Khánh Hòa,18.07.01,Lịch sử,,,,,16.750,Nhì,12,THPT chuyên Lê Quý Đôn-Nam Nha Trang
18,Khánh Hòa,18.07.14,Lịch sử,,,,,15.750,Ba,11,THPT chuyên Lê Quý Đôn-Nam Nha Trang
18,Khánh Hòa,18.07.03,Lịch sử,,,,,15.250,Ba,12,THPT chuyên Lê Quý Đôn-Nam Nha Trang
18,Khánh Hòa,18.07.07,Lịch sử,,,,,15.250,Ba,12,THPT chuyên Lê Quý Đôn-Nam Nha Trang
18,Khánh Hòa,18.07.18,Lịch sử,,,,,15.500,Ba,11,THPT chuyên Lê Quý Đôn-Nam Nha Trang
18,Khánh Hòa,18.07.16,Lịch sử,,,,,15.750,Ba,12,THPT chuyên Lê Quý Đôn-Nam Nha Trang
18,Khánh Hòa,18.07.09,Lịch sử,,,,,16.500,Nhì,11,THPT chuyên Lê Quý Đôn-Nam Nha Trang
18,Khánh Hòa,18.07.17,Lịch sử,,,,,14.250,K.Khích,11,THPT chuyên Lê Quý Đôn-Nam Nha Trang
18,Khánh Hòa,18.07.12,Lịch sử,,,,,14.500,K.Khích,11,THPT chuyên Lê Quý Đôn-Nam Nha Trang
18,Khánh Hòa,18.07.06,Lịch sử,,,,,15.500,Ba,11,THPT chuyên Lê Quý Đôn-Nam Nha Trang
18,Khánh Hòa,18.07.20,Lịch sử,,,,,17.250,Nhì,12,THPT Nguyễn Trãi-Ninh Hòa
18,Khánh Hòa,18.07.04,Lịch sử,,,,,16.000,Ba,11,THPT Phan Bội Châu-Cam Ranh
18,Khánh Hòa,18.07.15,Lịch sử,,,,,16.250,Nhì,12,THPT Huỳnh Thúc Kháng
18,Khánh Hòa,18.07.19,Lịch sử,,,,,15.000,K.Khích,11,THPT chuyên Lê Quý Đôn-Đông Hải
18,Khánh Hòa,18.07.10,Lịch sử,,,,,14.750,K.Khích,11,THPT chuyên Lê Quý Đôn-Nam Nha Trang
18,Khánh Hòa,18.07.11,Lịch sử,,,,,15.250,Ba,11,THPT chuyên Lê Quý Đôn-Nam Nha Trang
18,Khánh Hòa,18.07.13,Lịch sử,,,,,15.500,Ba,12,THPT Trần Quý Cáp
18,Khánh Hòa,18.07.02,Lịch sử,,,,,16.750,Nhì,12,THPT Nguyễn Trãi-Phan Rang
18,Khánh Hòa,18.08.14,Địa lí,,,,,14.500,Ba,12,THPT chuyên Lê Quý Đôn-Nam Nha Trang
18,Khánh Hòa,18.08.11,Địa lí,,,,,13.500,K.Khích,11,THPT chuyên Lê Quý Đôn-Nam Nha Trang
18,Khánh Hòa,18.08.02,Địa lí,,,,,13.500,K.Khích,12,THPT chuyên Lê Quý Đôn-Nam Nha Trang
18,Khánh Hòa,18.08.10,Địa lí,,,,,14.750,Ba,12,THPT chuyên Lê Quý Đôn-Đông Hải
18,Khánh Hòa,18.08.05,Địa lí,,,,,14.500,Ba,12,THPT Trần Bình Trọng
18,Khánh Hòa,18.08.08,Địa lí,,,,,13.500,K.Khích,11,THPT chuyên Lê Quý Đôn-Đông Hải
18,Khánh Hòa,18.08.01,Địa lí,,,,,14.250,Ba,11,THPT chuyên Lê Quý Đôn-Nam Nha Trang
18,Khánh Hòa,18.08.19,Địa lí,,,,,13.500,K.Khích,11,THPT chuyên Lê Quý Đôn-Đông Hải
18,Khánh Hòa,18.08.04,Địa lí,,,,,14.500,Ba,11,THPT chuyên Lê Quý Đôn-Đông Hải
18,Khánh Hòa,18.08.16,Địa lí,,,,,13.000,K.Khích,12,THPT chuyên Lê Quý Đôn-Đông Hải
18,Khánh Hòa,18.08.09,Địa lí,,,,,16.250,Nhất,12,THPT Chu Văn An
18,Khánh Hòa,18.08.20,Địa lí,,,,,14.500,Ba,11,THPT Nguyễn Trãi-Ninh Hòa
18,Khánh Hòa,18.08.03,Địa lí,,,,,13.000,K.Khích,11,THPT Lý Tự Trọng
18,Khánh Hòa,18.09.20,Tiếng Anh,3.70,3.70,5.50,1.70,14.600,Nhì,,THPT chuyên Lê Quý Đôn-Nam Nha Trang
18,Khánh Hòa,18.09.03,Tiếng Anh,3.80,4.40,6.20,1.30,15.700,Nhất,,THPT chuyên Lê Quý Đôn-Nam Nha Trang
18,Khánh Hòa,18.09.19,Tiếng Anh,3.60,3.80,5,1.50,13.900,Ba,,THPT Nguyễn Văn Trỗi
18,Khánh Hòa,18.09.15,Tiếng Anh,3.70,2.70,5.10,1.50,13.000,K.Khích,,THPT chuyên Lê Quý Đôn-Nam Nha Trang
18,Khánh Hòa,18.09.18,Tiếng Anh,3.40,3.40,5.20,1,13.000,K.Khích,,THPT Hoàng Hoa Thám
18,Khánh Hòa,18.09.11,Tiếng Anh,3.60,3.70,5.10,1.40,13.800,Ba,,THPT chuyên Lê Quý Đôn-Đông Hải
18,Khánh Hòa,18.09.17,Tiếng Anh,3.30,3.20,5.20,1.30,13.000,K.Khích,,THPT chuyên Lê Quý Đôn-Nam Nha Trang
18,Khánh Hòa,18.09.07,Tiếng Anh,3.70,3.70,4.70,1.60,13.700,Ba,,THPT chuyên Lê Quý Đôn-Nam Nha Trang
18,Khánh Hòa,18.09.09,Tiếng Anh,3.50,3.30,5.80,1.40,14.000,Ba,,THPT Nguyễn Văn Trỗi
18,Khánh Hòa,18.09.13,Tiếng Anh,3.60,4,5,1.60,14.200,Ba,,THPT chuyên Lê Quý Đôn-Nam Nha Trang
18,Khánh Hòa,18.09.05,Tiếng Anh,4,3.30,5.10,1.20,13.600,K.Khích,,THPT chuyên Lê Quý Đôn-Nam Nha Trang
18,Khánh Hòa,18.09.08,Tiếng Anh,3.40,4,5,1.70,14.100,Ba,,THPT chuyên Lê Quý Đôn-Nam Nha Trang
18,Khánh Hòa,18.09.06,Tiếng Anh,3.20,3.90,5,1.20,13.300,K.Khích,,THPT chuyên Lê Quý Đôn-Nam Nha Trang
18,Khánh Hòa,18.09.04,Tiếng Anh,3.70,2.60,5.10,1.40,12.800,K.Khích,,THPT chuyên Lê Quý Đôn-Nam Nha Trang
19,Lai Châu,19.02.01,Vật lí,,,,,11.250,K.Khích,12,THPT chuyên Lê Quý Đôn
19,Lai Châu,19.02.05,Vật lí,,,,,11.250,K.Khích,12,THPT chuyên Lê Quý Đôn
19,Lai Châu,19.02.07,Vật lí,,,,,13.000,K.Khích,11,THPT chuyên Lê Quý Đôn
19,Lai Châu,19.03.06,Hóa học,,,,,19.125,Ba,12,THPT chuyên Lê Quý Đôn
19,Lai Châu,19.04.02,Sinh học,,,,,19.750,K.Khích,11,THPT chuyên Lê Quý Đôn
19,Lai Châu,19.04.05,Sinh học,,,,,18.750,K.Khích,12,THPT chuyên Lê Quý Đôn
19,Lai Châu,19.06.01,Ngữ văn,,,,,13.000,Ba,12,THPT chuyên Lê Quý Đôn
19,Lai Châu,19.06.03,Ngữ văn,,,,,12.500,K.Khích,11,THPT chuyên Lê Quý Đôn
19,Lai Châu,19.06.04,Ngữ văn,,,,,12.500,K.Khích,11,THPT chuyên Lê Quý Đôn
19,Lai Châu,19.06.05,Ngữ văn,,,,,13.000,Ba,12,THPT chuyên Lê Quý Đôn
19,Lai Châu,19.06.07,Ngữ văn,,,,,12.500,K.Khích,11,THPT chuyên Lê Quý Đôn
19,Lai Châu,19.07.01,Lịch sử,,,,,15.250,Ba,11,THPT chuyên Lê Quý Đôn
19,Lai Châu,19.07.02,Lịch sử,,,,,15.500,Ba,11,THPT chuyên Lê Quý Đôn
19,Lai Châu,19.07.04,Lịch sử,,,,,17.000,Nhì,12,THPT chuyên Lê Quý Đôn
19,Lai Châu,19.07.06,Lịch sử,,,,,17.000,Nhì,12,THPT chuyên Lê Quý Đôn
19,Lai Châu,19.07.07,Lịch sử,,,,,14.500,K.Khích,11,THPT chuyên Lê Quý Đôn
19,Lai Châu,19.07.08,Lịch sử,,,,,15.500,Ba,11,THPT chuyên Lê Quý Đôn
19,Lai Châu,19.08.04,Địa lí,,,,,13.250,K.Khích,12,THPT chuyên Lê Quý Đôn
19,Lai Châu,19.08.05,Địa lí,,,,,13.000,K.Khích,11,THPT chuyên Lê Quý Đôn
19,Lai Châu,19.08.08,Địa lí,,,,,13.750,K.Khích,11,THPT chuyên Lê Quý Đôn
20,Lạng Sơn,20.01.02,Toán,,,,,15.000,K.Khích,12,THPT Chuyên Chu Văn An
20,Lạng Sơn,20.01.09,Toán,,,,,15.500,K.Khích,11,THPT Chuyên Chu Văn An
20,Lạng Sơn,20.01.10,Toán,,,,,16.500,K.Khích,12,THPT Chuyên Chu Văn An
20,Lạng Sơn,20.01.06,Toán,,,,,14.500,K.Khích,12,THPT Chuyên Chu Văn An
20,Lạng Sơn,20.01.01,Toán,,,,,14.000,K.Khích,12,THPT Chuyên Chu Văn An
20,Lạng Sơn,20.01.04,Toán,,,,,14.000,K.Khích,12,THPT Chuyên Chu Văn An
20,Lạng Sơn,20.02.02,Vật lí,,,,,12.000,K.Khích,12,THPT Chuyên Chu Văn An
20,Lạng Sơn,20.02.01,Vật lí,,,,,12.000,K.Khích,12,THPT Chuyên Chu Văn An
20,Lạng Sơn,20.03.03,Hóa học,,,,,18.375,K.Khích,12,THPT Chuyên Chu Văn An
20,Lạng Sơn,20.03.08,Hóa học,,,,,20.500,Ba,12,THPT Chuyên Chu Văn An
20,Lạng Sơn,20.06.08,Ngữ văn,,,,,13.000,Ba,12,THPT Chuyên Chu Văn An
20,Lạng Sơn,20.06.01,Ngữ văn,,,,,13.500,Nhì,12,THPT Chuyên Chu Văn An
20,Lạng Sơn,20.06.03,Ngữ văn,,,,,12.750,Ba,12,THPT Chuyên Chu Văn An
20,Lạng Sơn,20.07.06,Lịch sử,,,,,17.750,Nhất,12,THPT Chuyên Chu Văn An
20,Lạng Sơn,20.07.03,Lịch sử,,,,,16.000,Ba,12,THPT Chuyên Chu Văn An
20,Lạng Sơn,20.07.07,Lịch sử,,,,,14.250,K.Khích,12,THPT Chuyên Chu Văn An
20,Lạng Sơn,20.07.01,Lịch sử,,,,,14.500,K.Khích,11,THPT Chuyên Chu Văn An
20,Lạng Sơn,20.08.09,Địa lí,,,,,13.750,K.Khích,12,THPT Chuyên Chu Văn An
20,Lạng Sơn,20.08.07,Địa lí,,,,,14.750,Ba,12,THPT Chuyên Chu Văn An
20,Lạng Sơn,20.08.05,Địa lí,,,,,13.750,K.Khích,11,THPT Chuyên Chu Văn An
